DateTime,RECORD,RunName,Longitude,Latitude,GPS_SOG,Lag Estimate (ft),GPS_COG,PumpVolt,Sonde1_Temp,Sonde1_SpCond,Sonde2ON,Sonde2_Temp,Sonde2_SpCond,Sonde2_Turbidity,Sonde2_DO_sat,Sonde2_DO_conc,Sonde2_Depth,Sonde2_pH,Sonde2_Chlor_ugL,Pump
3/2/2022 11:16,42623,Run_01,-121.4253693,37.79708481,10.9,159.9,28.9,13.91776,14.423,765.9,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42624,Run_01,-121.4253387,37.79713058,11.2,164.3,28.5,13.93042,14.436,766,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42625,Run_01,-121.4253006,37.79718018,11.4,167.2,28.1,13.96796,14.447,766.18,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42626,Run_01,-121.4252701,37.79722595,11.7,171.6,27.6,13.9513,14.458,766.36,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42628,Run_01,-121.4251709,37.79737473,12.1,177.5,26.9,13.95368,14.475,766.83,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42629,Run_01,-121.4251404,37.79742813,12.3,180.4,27,13.98198,14.479,766.9,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42630,Run_01,-121.4251022,37.79747772,12.4,181.9,27.3,13.91632,14.482,766.93,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42631,Run_01,-121.4250641,37.79753494,12.6,184.8,27.7,13.9785,14.484,766.79,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42632,Run_01,-121.4250259,37.79758835,12.6,184.8,28,13.93383,14.487,766.72,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42633,Run_01,-121.4249878,37.79764175,12.7,186.3,28.1,13.82551,14.488,766.5,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42634,Run_01,-121.4249496,37.79769516,12.9,189.2,27.7,14.0211,14.488,766.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42635,Run_01,-121.4249191,37.79774857,12.9,189.2,26.8,13.8585,14.487,765.83,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42636,Run_01,-121.4248886,37.79780197,13,190.7,25.6,14.02317,14.485,764.88,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42637,Run_01,-121.4248581,37.79785919,13.2,193.6,24.3,13.93401,14.484,763.92,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42638,Run_01,-121.4248276,37.79791641,13.5,198.0,22.8,13.82382,14.484,762.86,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42639,Run_01,-121.4248047,37.79797363,13.9,203.9,21.4,13.93564,14.483,760.04,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42640,Run_01,-121.4247513,37.79809952,14.5,212.7,18.8,13.96953,14.48,758.23,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42641,Run_01,-121.4247284,37.79816437,14.7,215.6,18.2,13.93854,14.475,756.34,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42642,Run_01,-121.4246979,37.79822922,15,220.0,17.8,13.98336,14.467,754.57,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42643,Run_01,-121.424675,37.79829788,15.3,224.4,17.5,14.02413,14.46,752.35,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42644,Run_01,-121.4246521,37.79836655,15.7,230.3,17.4,13.92267,14.453,750.14,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42646,Run_01,-121.4245605,37.79858017,16.7,244.9,19.7,13.90689,14.442,744,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42647,Run_01,-121.4245224,37.79865265,17,249.3,21.5,13.84286,14.441,741.81,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42648,Run_01,-121.4244766,37.79872513,17.3,253.7,23.4,13.89787,14.44,739.34,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42649,Run_01,-121.4244385,37.79880142,17.7,259.6,25.1,13.98311,14.443,737.09,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42650,Run_01,-121.4243851,37.7988739,17.9,262.5,26.2,13.95934,14.45,735.12,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42651,Run_01,-121.4243393,37.7989502,18.2,266.9,27,13.98434,14.459,732.73,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42652,Run_01,-121.4242859,37.79902649,18.6,272.8,27.5,13.84738,14.473,730.54,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42653,Run_01,-121.4242401,37.7991066,18.9,277.2,27.8,13.94834,14.486,728.09,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42654,Run_01,-121.4241867,37.79918289,19.2,281.6,28.1,13.87074,14.505,725.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42655,Run_01,-121.4241257,37.799263,19.5,286.0,28.5,13.98593,14.533,722.27,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42656,Run_01,-121.4240723,37.79934311,19.9,291.9,28.8,13.9493,14.551,720.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42657,Run_01,-121.4240112,37.79942322,20.2,296.3,29.4,13.76634,14.579,715.43,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42658,Run_01,-121.4238892,37.79959106,20.8,305.1,30.8,13.97719,14.587,712.7,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42659,Run_01,-121.4238281,37.79967499,21.2,310.9,31.9,13.92514,14.595,710.2,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42660,Run_01,-121.4237595,37.7997551,21.6,316.8,33.3,13.90188,14.6,707.27,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42661,Run_01,-121.4236832,37.79983902,21.8,319.7,35,13.81884,14.602,704.42,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42662,Run_01,-121.4236069,37.79991913,21.9,321.2,37.1,13.76595,14.602,701.25,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42664,Run_01,-121.4233398,37.80014038,21.7,318.3,45.4,13.89832,14.598,693.56,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42665,Run_01,-121.4232407,37.80020523,21.6,316.8,46.9,13.883,14.594,690.68,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42666,Run_01,-121.4231415,37.80026627,21.3,312.4,48.3,13.93024,14.589,687.18,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42667,Run_01,-121.4230347,37.80032349,21.1,309.5,49.5,13.95237,14.583,684.05,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42668,Run_01,-121.4229355,37.80037308,20.8,305.1,50.5,13.82859,14.575,680.48,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42669,Run_01,-121.4228287,37.80041885,20.6,302.1,51.5,13.89843,14.566,677.37,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42670,Run_01,-121.4227219,37.80046463,20.6,302.1,52.9,13.88101,14.557,673.7,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42671,Run_01,-121.4226151,37.80050659,20.2,296.3,54,13.90544,14.546,670.39,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:16,42672,Run_01,-121.4225082,37.80054474,20,293.3,55,13.86856,14.533,666.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42673,Run_01,-121.4224014,37.8005867,19.6,287.5,56,13.94216,14.508,661.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42674,Run_01,-121.4223022,37.80062485,19,278.7,56.9,13.9311,14.489,657.3,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42675,Run_01,-121.4222031,37.80066681,18.2,266.9,58.9,13.94539,14.447,649.73,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42676,Run_01,-121.4220276,37.80074692,16.5,242.0,59,13.81652,14.427,646.17,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42677,Run_01,-121.4219513,37.80079269,15.4,225.9,58.8,13.84519,14.411,642.29,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42678,Run_01,-121.4218903,37.80083847,14.3,209.7,46.7,13.82036,14.4,638.41,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42679,Run_01,-121.4218369,37.80088043,13.4,196.5,41,13.96699,14.389,635,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42680,Run_01,-121.4217911,37.80093002,12.4,181.9,35,13.89674,14.382,631.15,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42682,Run_01,-121.4217224,37.80106354,9.9,145.2,16.6,13.91604,14.365,624.43,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42683,Run_01,-121.4217072,37.8011055,9.9,145.2,12.1,13.91727,14.353,619.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42684,Run_01,-121.4216995,37.80115128,10.1,148.1,10,13.89042,14.347,616.84,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42685,Run_01,-121.4216919,37.80120087,10.3,151.1,9.6,13.93719,14.339,614.4,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42686,Run_01,-121.4216766,37.80124664,10.5,154.0,9.2,13.92392,14.33,611.85,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42687,Run_01,-121.421669,37.80129623,10.8,158.4,9.4,13.97463,14.318,609.93,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42688,Run_01,-121.4216614,37.80134583,10.9,159.9,9.5,13.8912,14.305,607.94,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42689,Run_01,-121.4216461,37.80139542,11.1,162.8,10.1,13.8798,14.284,606.44,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42690,Run_01,-121.4216385,37.80144501,11.1,162.8,11,13.85122,14.262,604.93,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42691,Run_01,-121.4216232,37.80149841,11.2,164.3,11.7,13.92987,14.235,603.8,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42692,Run_01,-121.421608,37.801548,10.9,159.9,12.3,13.91527,14.191,602.18,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42693,Run_01,-121.4216003,37.8015976,10.5,154.0,12.9,13.89081,14.131,600.78,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42694,Run_01,-121.4215775,37.80168915,10.1,148.1,14,13.92703,14.101,600.4,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42695,Run_01,-121.4215622,37.80173492,10,146.7,14.5,13.8894,14.076,600.12,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42696,Run_01,-121.4215469,37.80177689,9.9,145.2,15.2,14.04007,14.048,599.93,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42697,Run_01,-121.4215317,37.80181885,9.7,142.3,15.9,13.99789,14.025,599.75,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42698,Run_01,-121.4215164,37.80186462,9.7,142.3,17,13.828,14.002,599.6,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42701,Run_01,-121.4214325,37.80202484,9.3,136.4,22.4,14.01241,13.951,598.25,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42702,Run_01,-121.4214096,37.80206299,9.2,134.9,23.7,13.99677,13.941,597.88,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42703,Run_01,-121.4213943,37.80210114,9,132.0,24.8,12.54139,13.935,597.38,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42704,Run_01,-121.4213715,37.80213928,8.9,130.5,25.6,12.57824,13.93,596.88,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42705,Run_01,-121.4213486,37.80217361,8.9,130.5,26.2,13.74117,13.927,596.27,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42706,Run_01,-121.4213333,37.80221176,8.9,130.5,26.6,12.42058,13.926,595.6,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42707,Run_01,-121.4213104,37.80224609,8.8,129.1,26.9,13.83697,13.926,594.73,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42708,Run_01,-121.4212875,37.80228043,8.8,129.1,27.2,13.86547,13.928,593.81,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42709,Run_01,-121.4212646,37.80231857,8.8,129.1,27.6,13.94972,13.932,593,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42710,Run_01,-121.4212341,37.80235291,8.7,127.6,27.9,14.01473,13.934,592.11,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42711,Run_01,-121.4212112,37.80238724,8.7,127.6,28.1,13.99138,13.939,590.38,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42712,Run_01,-121.4211578,37.80245972,8.6,126.1,28.3,13.87935,13.94,589.66,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42713,Run_01,-121.4211349,37.80249405,8.5,124.7,28.4,13.88187,13.939,589.11,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42714,Run_01,-121.4211121,37.80252838,8.3,121.7,28.5,13.9285,13.938,588.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42715,Run_01,-121.4210892,37.80256271,8.3,121.7,28.3,13.99451,13.937,588.04,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42716,Run_01,-121.4210663,37.80259323,8.3,121.7,28.3,13.95759,13.934,587.67,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42717,Run_01,-121.4210205,37.8026619,8.2,120.3,28.2,13.98457,13.931,587.28,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42718,Run_01,-121.4209976,37.80269623,8.1,118.8,28.3,13.9092,13.927,587.01,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42719,Run_01,-121.4209747,37.80272675,8.1,118.8,28.3,13.93639,13.923,586.71,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42720,Run_01,-121.4209518,37.80276108,8.1,118.8,28,13.95713,13.915,586.4,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42721,Run_01,-121.420929,37.80279541,8.3,121.7,27.2,13.9857,13.91,586.24,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42722,Run_01,-121.4209061,37.80283356,8.3,121.7,26,13.82475,13.905,586.1,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42723,Run_01,-121.4208908,37.80286789,8.4,123.2,24.5,13.91536,13.901,585.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42724,Run_01,-121.4208679,37.80290222,8.6,126.1,23.2,13.917,13.896,585.77,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42725,Run_01,-121.4208527,37.80294037,8.6,126.1,22.4,13.9717,13.892,585.58,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:17,42726,Run_01,-121.4208298,37.80297852,8.8,129.1,22.1,13.92806,13.887,585.4,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42727,Run_01,-121.4208145,37.80301666,8.9,130.5,22.3,13.87014,13.884,585.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42728,Run_01,-121.4207916,37.80305481,9.1,133.5,22.9,13.94567,13.88,585.05,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42729,Run_01,-121.4207687,37.80309296,9.2,134.9,23.7,13.8881,13.873,584.57,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42730,Run_01,-121.420723,37.80317307,9.5,139.3,25.4,13.84099,13.871,584.37,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42731,Run_01,-121.4207001,37.80321503,9.7,142.3,26.4,13.9465,13.869,584.17,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42732,Run_01,-121.4206696,37.80325317,9.8,143.7,27.3,13.92463,13.867,583.92,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42733,Run_01,-121.4206467,37.80329514,10,146.7,28.2,13.99329,13.866,583.66,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42734,Run_01,-121.4206161,37.8033371,10,146.7,29,13.8684,13.865,583.36,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42736,Run_01,-121.4205322,37.80346298,10.2,149.6,29.6,13.85311,13.863,582.82,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42737,Run_01,-121.4205017,37.80350494,10.3,151.1,29.4,13.91549,13.863,582.57,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42738,Run_01,-121.4204712,37.80354309,10.3,151.1,29,13.86374,13.862,582.26,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42739,Run_01,-121.4204407,37.80358887,10.4,152.5,28.6,13.9288,13.862,582.07,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42740,Run_01,-121.4204102,37.80363083,10.5,154.0,28.3,13.89602,13.862,581.86,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42741,Run_01,-121.4203796,37.80367661,10.5,154.0,28.1,13.96656,13.862,581.66,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42742,Run_01,-121.4203568,37.80371857,10.6,155.5,27.9,13.95669,13.861,581.39,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42743,Run_01,-121.4203262,37.80376434,10.7,156.9,27.9,13.98659,13.861,581.14,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42744,Run_01,-121.4202957,37.80381012,10.7,156.9,27.9,14.02009,13.861,580.87,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42745,Run_01,-121.4202728,37.80385208,10.7,156.9,28,13.90873,13.862,580.65,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42746,Run_01,-121.4202423,37.80389404,10.7,156.9,28.2,13.87506,13.862,580.48,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42747,Run_01,-121.4202118,37.80393982,10.7,156.9,28.3,13.85019,13.862,580.25,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42748,Run_01,-121.4201508,37.80402756,10.7,156.9,28.7,13.99571,13.863,580.08,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42749,Run_01,-121.4201202,37.80407333,10.7,156.9,28.7,13.93947,13.864,579.95,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42750,Run_01,-121.4200897,37.8041153,10.6,155.5,28.6,13.98274,13.864,579.81,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42751,Run_01,-121.4200668,37.80415726,10.6,155.5,28.4,13.91794,13.865,579.62,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42752,Run_01,-121.4200363,37.80420303,10.6,155.5,28.1,13.99667,13.865,579.46,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42754,Run_01,-121.4199524,37.80433273,10.6,155.5,26.8,13.97296,13.866,579.23,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42755,Run_01,-121.4199219,37.80437851,10.5,154.0,26.3,13.97478,13.866,579.17,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42756,Run_01,-121.4198914,37.80442047,10.5,154.0,25.9,13.99801,13.867,579.09,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42757,Run_01,-121.4198685,37.80446243,10.5,154.0,25.7,13.94935,13.868,578.99,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42758,Run_01,-121.4198456,37.80450439,10.2,149.6,26,13.93725,13.869,578.87,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42759,Run_01,-121.4198151,37.80455017,10.1,148.1,26.4,13.87627,13.87,578.71,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42760,Run_01,-121.4197922,37.80458832,10,146.7,26.8,13.99304,13.87,578.56,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42761,Run_01,-121.4197693,37.80462646,9.9,145.2,27.4,13.91648,13.871,578.41,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42762,Run_01,-121.4197388,37.80466843,9.7,142.3,28.2,13.9252,13.872,578.31,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42763,Run_01,-121.4197083,37.80470657,9.6,140.8,29,13.86011,13.873,578.23,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42764,Run_01,-121.4196777,37.80474472,9.4,137.9,30,13.99411,13.875,578.22,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42765,Run_01,-121.4196472,37.80477905,9.2,134.9,30.8,13.92539,13.877,578.05,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42766,Run_01,-121.4195938,37.80485153,8.9,130.5,31.8,13.86743,13.879,577.89,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42767,Run_01,-121.4195709,37.80488586,8.7,127.6,32.3,13.9177,13.88,577.78,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42768,Run_01,-121.4195404,37.8049202,8.7,127.6,32.7,13.93794,13.882,577.69,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42769,Run_01,-121.4195175,37.80495453,8.7,127.6,33.1,13.87793,13.883,577.6,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42770,Run_01,-121.419487,37.80498505,8.7,127.6,33.5,14.00054,13.885,577.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42772,Run_01,-121.4193954,37.80508423,8.7,127.6,37.4,13.9042,13.89,577.46,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42773,Run_01,-121.4193649,37.80511475,8.7,127.6,39.5,13.99689,13.893,577.39,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42774,Run_01,-121.4193268,37.80514526,8.6,126.1,41.6,13.93461,13.897,577.25,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42775,Run_01,-121.4192963,37.80517197,8.6,126.1,43.5,13.90252,13.904,576.96,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42776,Run_01,-121.4192581,37.80520248,8.6,126.1,45.2,13.99476,13.912,576.74,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42777,Run_01,-121.41922,37.80522919,8.8,129.1,47.2,13.89226,13.921,576.46,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42778,Run_01,-121.4191818,37.80525589,8.8,129.1,48.4,14.01624,13.932,576.18,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42779,Run_01,-121.419136,37.80527878,8.8,129.1,58,13.90647,13.942,575.85,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:18,42780,Run_01,-121.4190903,37.80529785,8,117.3,61.8,13.8832,13.953,575.48,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42781,Run_01,-121.4190598,37.80531311,6.1,89.5,64.7,13.9477,13.962,575.01,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42782,Run_01,-121.4190292,37.80532074,4.7,68.9,67.3,13.98827,13.973,574.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42783,Run_01,-121.4190063,37.80532837,3.9,57.2,69.3,13.97036,13.989,573.54,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42784,Run_01,-121.4189529,37.80533981,4.8,70.4,72.6,14.04308,13.994,573.06,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42785,Run_01,-121.4189301,37.80534744,5.2,76.3,74.3,14.04383,13.999,572.49,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42786,Run_01,-121.4188995,37.80535126,5.5,80.7,74.3,13.87172,14,572.17,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42787,Run_01,-121.418869,37.80535889,5.5,80.7,73.7,13.89511,13.999,571.94,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42788,Run_01,-121.4188385,37.80536652,5.5,80.7,73.3,14.00954,13.998,571.7,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42791,Run_01,-121.4187164,37.8053894,4.9,71.9,71.4,13.94951,13.976,571.47,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42792,Run_01,-121.4186935,37.80539322,4.9,71.9,71,13.94864,13.968,571.55,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42793,Run_01,-121.418663,37.80540466,5,73.3,71,13.93136,13.961,571.72,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42794,Run_01,-121.4186325,37.80540848,5,73.3,71.1,13.99682,13.951,571.98,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42795,Run_01,-121.4186096,37.80541992,5.2,76.3,71.1,13.93463,13.945,572.14,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42796,Run_01,-121.4185791,37.80542374,5.1,74.8,71.1,13.91432,13.94,572.33,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42797,Run_01,-121.4185486,37.80543518,5.1,74.8,70.7,13.87058,13.935,572.52,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42798,Run_01,-121.4185181,37.80544281,5.1,74.8,70.3,14.01395,13.93,572.7,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42799,Run_01,-121.4184875,37.80544662,5.1,74.8,69.9,13.96332,13.926,572.94,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42800,Run_01,-121.4184647,37.80545807,5,73.3,70.2,13.86657,13.921,573.14,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42801,Run_01,-121.4184341,37.80546188,4.6,67.5,71.3,13.90797,13.917,573.49,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42802,Run_01,-121.4183884,37.80547333,4.1,60.1,75.3,13.83765,13.915,573.65,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42803,Run_01,-121.4183655,37.80547714,4,58.7,77.3,13.80859,13.914,573.78,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42804,Run_01,-121.4183426,37.80548096,3.8,55.7,79.1,13.79263,13.911,574,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42805,Run_01,-121.4183197,37.80548477,3.7,54.3,80.2,13.75125,13.909,574.16,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42806,Run_01,-121.4182968,37.80548859,3.7,54.3,81.7,13.65712,13.908,574.34,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42807,Run_01,-121.4182816,37.80548859,3.6,52.8,83.7,13.61419,13.906,574.5,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42809,Run_01,-121.4182205,37.8054924,3.3,48.4,91.2,13.8176,13.903,574.71,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42810,Run_01,-121.4181976,37.80548859,3.3,48.4,93.4,13.84033,13.902,574.8,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42811,Run_01,-121.4181824,37.80548859,3.3,48.4,95.8,13.84595,13.902,574.85,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42812,Run_01,-121.4181595,37.80548859,3.4,49.9,97.3,13.83978,13.901,574.99,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42813,Run_01,-121.4181366,37.80548859,3.7,54.3,97.5,13.85338,13.9,575.09,0,0,0,0,0,0,0,0,0,On
3/2/2022 11:19,42814,Run_01,-121.4181213,37.80548859,3.8,55.7,96.6,13.88698,13.9,575.17,0,0,0,0,0,0,0,0,0,On
